OutMatrix1,0.18094010662696358,-0.4990348554949309,-0.1487546119448112,-0.4233889878151198,0.042921888069779035,-0.7322037619456336,-0.6706271845970364,-0.35586507703152614,0.31274189081618586,-0.6826530596970088,0.3258943640558585,-0.7424360591764629,-0.5461866977684599,-0.7411772310495088,-0.715550198735128,-0.7267011979285372,-0.5049537864861862,-0.6984458133946982,-0.5628141562193274,-0.04767689413620535,0.31020438113041604,-0.6849683897330875,-0.47396899604964293,-0.07046775227380864,-0.7093462087528202,0.042921888069779035,-0.6079019183621948,0.1974713604739886,-0.4499813275892318,-0.7231802814117623,-0.2687347841698522,-0.325908533070036,-0.4407957614582817,-0.6304251635362683,-0.21226016971171258,-0.4910898732713215,-0.5461866977684599,-0.3786269343483316,-0.5991257704179271,-0.5251890428320494,-0.4910898732713215,-0.1350646137980267,-0.6270339400675786,-0.5049537864861862,-0.42659234309100225,-0.43364518270446606,-0.6788578349083767,-0.36425969420090165,-0.42847244081946845,0.14257208549007538,-0.018571533356541492,-0.43139215128628916,-0.7301849741911474,-0.6388102846344648,-0.6239511267657978,0.29363119951367844,-0.5835147784055801,-0.2696190477601397,-0.6159916708482162,-0.43364518270446606,0.05647525735238346,-0.20164309170199102,-0.5578779517565063,-0.706428353366112,-0.6868415890094184,-0.3786269343483316,-0.42659234309100225,-0.1946357558574925,-0.5932455466066355,-0.5268779675223257,-0.2570565576408722,-0.3671033451111846,-0.7299707946135263,-0.06683812410343604,-0.2318566124450765,0.21154429243647677,-0.5511241299958926,-0.4801844258128245,-0.45746991311024654,0.05647525735238346,-0.04404733268247207,-0.4407957614582817,-0.14607972366695476,-0.7360394489953588,-0.6148220256072654,-0.710434767652883,-0.37508381418189696,0.5060989776608003,-0.5494472633631208,-0.48234999341712204,-0.07046775227380864,0.4510229903180951,-0.2570565576408722,-0.4910898732713215,0.21154429243647677,0.27473778596551623,-0.6492044676660115,-0.6576622257500753,-0.6654535083609675,-0.6388102846344648,-0.7174367136361972,-0.5628141562193274,-0.208825497251934,-0.2489634256932476,-0.611455776944664,-0.1946357558574925,-0.35875030611822956,-0.4801844258128245,-0.21226016971171258,-0.5639987707920239,-0.43364518270446606,-0.10979728536676758,-0.469124876152188,-0.2570565576408722,-0.10520745615395288,-0.06683812410343604,-0.5115991613508406,-0.395775302223076,-0.5892634899335378,-0.5511241299958926,-0.06683812410343604,-0.1350646137980267,-0.5373029264537189,-0.40596289717321166,-0.5250224232655019,0.15514798231333105,-0.5494472633631208,-0.32893338581384657,0.2983852949637209,-0.5932455466066355,-0.32893338581384657,-0.5461866977684599,0.08192736667216205,-0.37508381418189696,-0.7427461205781112,-0.0694822850000334,-0.31335105259285745,-0.6632800572778343,-0.505497481966555,-0.3498096610145106,-0.2561606498239305,0.1974713604739886,-0.7184470988888719,-0.7489673476726324,-0.5835147784055801,0.15514798231333105,-0.6965728462084775,-0.6451614217751264,0.14257208549007538,-0.6239511267657978,-0.6024514354340615,-0.6388102846344648,-0.2489634256932476,-0.5494472633631208,-0.6632800572778343,-0.5918936889798233,-0.681463092934497,-0.6306860249270816,-0.40596289717321166,-0.47597867615178524,-0.6387226369907166,0.3987686880588739,
OutMatrix2,-0.4208442923106115,-0.40454754841851825,-0.41345697557738104,-0.40670747575633515,-0.417743425560107,-0.3958487742155946,-0.39860040348764947,-0.4084927309396249,-0.4239490450149733,-0.3980988689070708,-0.4242718310141941,-0.39534048648553377,-0.40308768518554383,-0.3954039476924657,-0.3966415356270506,-0.3961152535703567,-0.40436969036726167,-0.39741585409397606,-0.40254712496529665,-0.41573024127856717,-0.42388710019251385,-0.3980005209457197,-0.4052854210749043,-0.4152217180891513,-0.3969268095342463,-0.417743425560107,-0.4010002506809548,-0.42122335887481976,-0.4059701799967461,-0.3962833697084137,-0.4106541301634966,-0.4092514074493082,-0.4062273250003543,-0.4001760190366178,-0.41199285695723054,-0.40478405576805965,-0.40308768518554383,-0.40790346765086216,-0.40131151248690333,-0.40375033019504436,-0.40478405576805965,-0.4137681967405158,-0.4003025823322903,-0.40436969036726167,-0.4066197921822744,-0.4064256720531193,-0.3982588070161682,-0.4082767687385782,-0.4065681894734603,-0.41997255054982274,-0.4163777431613974,-0.4064878451543422,-0.39594708025497727,-0.3998591050571654,-0.40041685494599843,-0.4234850202595962,-0.40185259516886096,-0.41063283158147046,-0.40070854865351446,-0.4064256720531193,-0.4180447828988886,-0.4122403085309052,-0.4027091418050427,-0.39705920763069313,-0.39792051563996367,-0.40790346765086216,-0.4066197921822744,-0.4124029870245747,-0.40151716582844366,-0.40369780883895867,-0.4109343674753383,-0.40820325808626223,-0.39595747284386595,-0.41530281800609137,-0.41153283549765596,-0.421547965157263,-0.40292869215028915,-0.40510468151308465,-0.40575851515730155,-0.4180447828988886,-0.4158110863043535,-0.4062273250003543,-0.4135178907182553,-0.3956602281158208,-0.4007510160849087,-0.39687712926777907,-0.4079959722426142,-0.4290908222128118,-0.40298283098962995,-0.40504137248457706,-0.4152217180891513,-0.4275221798843568,-0.4109343674753383,-0.40478405576805965,-0.421547965157263,-0.4230316281871104,-0.3994580540623439,-0.3991246431752319,-0.39881157535647505,-0.3998591050571654,-0.3965537461100058,-0.40254712496529665,-0.4120730400706919,-0.41112746980537995,-0.40087268302949775,-0.4124029870245747,-0.408418678755777,-0.40510468151308465,-0.41199285695723054,-0.402508043996586,-0.4064256720531193,-0.41433937925804987,-0.4054253116049036,-0.4109343674753383,-0.41444273408627896,-0.41530281800609137,-0.40416825710547133,-0.4074514492417328,-0.4016551556330623,-0.40292869215028915,-0.41530281800609137,-0.4137681967405158,-0.40337064997757766,-0.4071793775606183,-0.4037555045239748,-0.4202571608819824,-0.40298283098962995,-0.40917560764037086,-0.423599925415058,-0.40151716582844366,-0.40917560764037086,-0.40308768518554383,-0.4186117987492668,-0.4079959722426142,-0.3953248142506123,-0.41524374192094515,-0.40956426503300314,-0.39889949721423423,-0.40435328006375126,-0.4086475687530684,-0.41095578748564376,-0.42122335887481976,-0.39650652303868417,-0.39500685025294335,-0.40185259516886096,-0.4202571608819824,-0.39749838975201324,-0.39961516267101993,-0.41997255054982274,-0.40041685494599843,-0.40119418181238053,-0.3998591050571654,-0.41112746980537995,-0.40298283098962995,-0.39889949721423423,-0.4015641257938064,-0.3981491850280341,-0.40016624572901216,-0.4071793775606183,-0.4052271362563121,-0.3998624476227839,-0.42612005398596786,
OutMatrix3,-0.7574176620209911,-0.16407224412390975,-0.5474254932114371,-0.2674284044483407,-0.6816548204523656,0.26289963387057114,0.1313127205571636,-0.34869991186698923,-0.8173433703822623,0.15581940667694893,-0.822754059230252,0.28628582897305455,-0.0920862195534502,0.2833845074885579,0.22578619788883159,0.2505078541181809,-0.15537385450928254,0.18886389435687678,-0.06516913136963176,-0.6230225075550639,-0.8162883860932578,0.1606022341551394,-0.19988889402553744,-0.6069827397901025,0.2122556682257153,-0.6816548204523656,0.012170467567549359,-0.7655428882624088,-0.2326807640947548,0.2426458007347123,-0.4406039261778768,-0.3818321781620605,-0.24486950876239966,0.053332648285274065,-0.4934568570863107,-0.17560164072931161,-0.0920862195534502,-0.32236282053363596,-0.0034006954596002004,-0.12491482390459807,-0.17560164072931161,-0.5583675758313656,0.04702243859745936,-0.15537385450928254,-0.26332898098222446,-0.2542209111912421,0.14802486204018317,-0.3391067956382626,-0.260912127396968,-0.7378212497945658,-0.6427233083373798,-0.25714287045083295,0.258338425880247,0.06911028529344465,0.0413211247928853,-0.8093082284772009,-0.03047154903054483,-0.43973688927701304,0.026753720884761245,-0.2542209111912421,-0.6897744513203871,-0.5028639277003448,-0.07324701972259207,0.20594668265328808,0.16448715492203902,-0.32236282053363596,-0.26332898098222446,-0.5089854788448772,-0.013690803556546727,-0.12232105447768327,-0.45193689103480494,-0.33582561024542723,0.25785552749525786,-0.6095743654538133,-0.47566511526564126,-0.772314578986475,-0.08417992069926306,-0.1911587235530251,-0.22259476760773123,-0.6897744513203871,-0.6255264158848979,-0.24486950876239966,-0.5495819181422885,0.27161368826992116,0.024631431620182997,0.21461828431073426,-0.32653077701930644,-0.8880441704676109,-0.08687320568926293,-0.18809385985871252,-0.6069827397901025,-0.8697265490568834,-0.45193689103480494,-0.17560164072931161,-0.772314578986475,-0.8011571817928249,0.08901947409834321,0.10551179458190596,0.12094061682156454,0.06911028529344465,0.22993212069322366,-0.06516913136963176,-0.49651766777021,-0.4596641501259545,0.01854954492066918,-0.5089854788448772,-0.3454183559108941,-0.1911587235530251,-0.4934568570863107,-0.06321948833077728,-0.2542209111912421,-0.5779611754543276,-0.2066253559459993,-0.45193689103480494,-0.5814389235799602,-0.6095743654538133,-0.14549519395847532,-0.30182391388907426,-0.02059493063213036,-0.08417992069926306,-0.6095743654538133,-0.5583675758313656,-0.10613098036928736,-0.2893279620909949,-0.12517027369682432,-0.7443607751552487,-0.08687320568926293,-0.3785627850250879,-0.8113265616993803,-0.013690803556546727,-0.3785627850250879,-0.0920862195534502,-0.7045990705499371,-0.32653077701930644,0.2870015009614537,-0.6076877944980377,-0.395227474172239,0.11661362241981399,-0.15457012476322074,-0.355534551892004,-0.45279735405742616,-0.7655428882624088,0.23215868604412093,0.3014490097041391,-0.03047154903054483,-0.7443607751552487,0.18489299582364005,0.08122869146815304,-0.7378212497945658,0.0413211247928853,0.0024696388997540453,0.06911028529344465,-0.4596641501259545,-0.08687320568926293,0.11661362241981399,-0.016040456978007045,0.15336943340006615,0.053819724881521536,-0.2893279620909949,-0.19707681886236683,0.06894406600706127,-0.8510607401149204,
OutMatrix4,-0.7574176620209911,-0.16407224412390975,-0.5474254932114371,-0.2674284044483407,-0.6816548204523656,0.26289963387057114,0.1313127205571636,-0.34869991186698923,-0.8173433703822623,0.15581940667694893,-0.822754059230252,0.28628582897305455,-0.0920862195534502,0.2833845074885579,0.22578619788883159,0.2505078541181809,-0.15537385450928254,0.18886389435687678,-0.06516913136963176,-0.6230225075550639,-0.8162883860932578,0.1606022341551394,-0.19988889402553744,-0.6069827397901025,0.2122556682257153,-0.6816548204523656,0.012170467567549359,-0.7655428882624088,-0.2326807640947548,0.2426458007347123,-0.4406039261778768,-0.3818321781620605,-0.24486950876239966,0.053332648285274065,-0.4934568570863107,-0.17560164072931161,-0.0920862195534502,-0.32236282053363596,-0.0034006954596002004,-0.12491482390459807,-0.17560164072931161,-0.5583675758313656,0.04702243859745936,-0.15537385450928254,-0.26332898098222446,-0.2542209111912421,0.14802486204018317,-0.3391067956382626,-0.260912127396968,-0.7378212497945658,-0.6427233083373798,-0.25714287045083295,0.258338425880247,0.06911028529344465,0.0413211247928853,-0.8093082284772009,-0.03047154903054483,-0.43973688927701304,0.026753720884761245,-0.2542209111912421,-0.6897744513203871,-0.5028639277003448,-0.07324701972259207,0.20594668265328808,0.16448715492203902,-0.32236282053363596,-0.26332898098222446,-0.5089854788448772,-0.013690803556546727,-0.12232105447768327,-0.45193689103480494,-0.33582561024542723,0.25785552749525786,-0.6095743654538133,-0.47566511526564126,-0.772314578986475,-0.08417992069926306,-0.1911587235530251,-0.22259476760773123,-0.6897744513203871,-0.6255264158848979,-0.24486950876239966,-0.5495819181422885,0.27161368826992116,0.024631431620182997,0.21461828431073426,-0.32653077701930644,-0.8880441704676109,-0.08687320568926293,-0.18809385985871252,-0.6069827397901025,-0.8697265490568834,-0.45193689103480494,-0.17560164072931161,-0.772314578986475,-0.8011571817928249,0.08901947409834321,0.10551179458190596,0.12094061682156454,0.06911028529344465,0.22993212069322366,-0.06516913136963176,-0.49651766777021,-0.4596641501259545,0.01854954492066918,-0.5089854788448772,-0.3454183559108941,-0.1911587235530251,-0.4934568570863107,-0.06321948833077728,-0.2542209111912421,-0.5779611754543276,-0.2066253559459993,-0.45193689103480494,-0.5814389235799602,-0.6095743654538133,-0.14549519395847532,-0.30182391388907426,-0.02059493063213036,-0.08417992069926306,-0.6095743654538133,-0.5583675758313656,-0.10613098036928736,-0.2893279620909949,-0.12517027369682432,-0.7443607751552487,-0.08687320568926293,-0.3785627850250879,-0.8113265616993803,-0.013690803556546727,-0.3785627850250879,-0.0920862195534502,-0.7045990705499371,-0.32653077701930644,0.2870015009614537,-0.6076877944980377,-0.395227474172239,0.11661362241981399,-0.15457012476322074,-0.355534551892004,-0.45279735405742616,-0.7655428882624088,0.23215868604412093,0.3014490097041391,-0.03047154903054483,-0.7443607751552487,0.18489299582364005,0.08122869146815304,-0.7378212497945658,0.0413211247928853,0.0024696388997540453,0.06911028529344465,-0.4596641501259545,-0.08687320568926293,0.11661362241981399,-0.016040456978007045,0.15336943340006615,0.053819724881521536,-0.2893279620909949,-0.19707681886236683,0.06894406600706127,-0.8510607401149204,
OutMatrix5,-0.4208442923106115,-0.40454754841851825,-0.41345697557738104,-0.40670747575633515,-0.417743425560107,-0.3958487742155946,-0.39860040348764947,-0.4084927309396249,-0.4239490450149733,-0.3980988689070708,-0.4242718310141941,-0.39534048648553377,-0.40308768518554383,-0.3954039476924657,-0.3966415356270506,-0.3961152535703567,-0.40436969036726167,-0.39741585409397606,-0.40254712496529665,-0.41573024127856717,-0.42388710019251385,-0.3980005209457197,-0.4052854210749043,-0.4152217180891513,-0.3969268095342463,-0.417743425560107,-0.4010002506809548,-0.42122335887481976,-0.4059701799967461,-0.3962833697084137,-0.4106541301634966,-0.4092514074493082,-0.4062273250003543,-0.4001760190366178,-0.41199285695723054,-0.40478405576805965,-0.40308768518554383,-0.40790346765086216,-0.40131151248690333,-0.40375033019504436,-0.40478405576805965,-0.4137681967405158,-0.4003025823322903,-0.40436969036726167,-0.4066197921822744,-0.4064256720531193,-0.3982588070161682,-0.4082767687385782,-0.4065681894734603,-0.41997255054982274,-0.4163777431613974,-0.4064878451543422,-0.39594708025497727,-0.3998591050571654,-0.40041685494599843,-0.4234850202595962,-0.40185259516886096,-0.41063283158147046,-0.40070854865351446,-0.4064256720531193,-0.4180447828988886,-0.4122403085309052,-0.4027091418050427,-0.39705920763069313,-0.39792051563996367,-0.40790346765086216,-0.4066197921822744,-0.4124029870245747,-0.40151716582844366,-0.40369780883895867,-0.4109343674753383,-0.40820325808626223,-0.39595747284386595,-0.41530281800609137,-0.41153283549765596,-0.421547965157263,-0.40292869215028915,-0.40510468151308465,-0.40575851515730155,-0.4180447828988886,-0.4158110863043535,-0.4062273250003543,-0.4135178907182553,-0.3956602281158208,-0.4007510160849087,-0.39687712926777907,-0.4079959722426142,-0.4290908222128118,-0.40298283098962995,-0.40504137248457706,-0.4152217180891513,-0.4275221798843568,-0.4109343674753383,-0.40478405576805965,-0.421547965157263,-0.4230316281871104,-0.3994580540623439,-0.3991246431752319,-0.39881157535647505,-0.3998591050571654,-0.3965537461100058,-0.40254712496529665,-0.4120730400706919,-0.41112746980537995,-0.40087268302949775,-0.4124029870245747,-0.408418678755777,-0.40510468151308465,-0.41199285695723054,-0.402508043996586,-0.4064256720531193,-0.41433937925804987,-0.4054253116049036,-0.4109343674753383,-0.41444273408627896,-0.41530281800609137,-0.40416825710547133,-0.4074514492417328,-0.4016551556330623,-0.40292869215028915,-0.41530281800609137,-0.4137681967405158,-0.40337064997757766,-0.4071793775606183,-0.4037555045239748,-0.4202571608819824,-0.40298283098962995,-0.40917560764037086,-0.423599925415058,-0.40151716582844366,-0.40917560764037086,-0.40308768518554383,-0.4186117987492668,-0.4079959722426142,-0.3953248142506123,-0.41524374192094515,-0.40956426503300314,-0.39889949721423423,-0.40435328006375126,-0.4086475687530684,-0.41095578748564376,-0.42122335887481976,-0.39650652303868417,-0.39500685025294335,-0.40185259516886096,-0.4202571608819824,-0.39749838975201324,-0.39961516267101993,-0.41997255054982274,-0.40041685494599843,-0.40119418181238053,-0.3998591050571654,-0.41112746980537995,-0.40298283098962995,-0.39889949721423423,-0.4015641257938064,-0.3981491850280341,-0.40016624572901216,-0.4071793775606183,-0.4052271362563121,-0.3998624476227839,-0.42612005398596786,
OutMatrix6,0.18094010662696358,-0.4990348554949309,-0.1487546119448112,-0.4233889878151198,0.042921888069779035,-0.7322037619456336,-0.6706271845970364,-0.35586507703152614,0.31274189081618586,-0.6826530596970088,0.3258943640558585,-0.7424360591764629,-0.5461866977684599,-0.7411772310495088,-0.715550198735128,-0.7267011979285372,-0.5049537864861862,-0.6984458133946982,-0.5628141562193274,-0.04767689413620535,0.31020438113041604,-0.6849683897330875,-0.47396899604964293,-0.07046775227380864,-0.7093462087528202,0.042921888069779035,-0.6079019183621948,0.1974713604739886,-0.4499813275892318,-0.7231802814117623,-0.2687347841698522,-0.325908533070036,-0.4407957614582817,-0.6304251635362683,-0.21226016971171258,-0.4910898732713215,-0.5461866977684599,-0.3786269343483316,-0.5991257704179271,-0.5251890428320494,-0.4910898732713215,-0.1350646137980267,-0.6270339400675786,-0.5049537864861862,-0.42659234309100225,-0.43364518270446606,-0.6788578349083767,-0.36425969420090165,-0.42847244081946845,0.14257208549007538,-0.018571533356541492,-0.43139215128628916,-0.7301849741911474,-0.6388102846344648,-0.6239511267657978,0.29363119951367844,-0.5835147784055801,-0.2696190477601397,-0.6159916708482162,-0.43364518270446606,0.05647525735238346,-0.20164309170199102,-0.5578779517565063,-0.706428353366112,-0.6868415890094184,-0.3786269343483316,-0.42659234309100225,-0.1946357558574925,-0.5932455466066355,-0.5268779675223257,-0.2570565576408722,-0.3671033451111846,-0.7299707946135263,-0.06683812410343604,-0.2318566124450765,0.21154429243647677,-0.5511241299958926,-0.4801844258128245,-0.45746991311024654,0.05647525735238346,-0.04404733268247207,-0.4407957614582817,-0.14607972366695476,-0.7360394489953588,-0.6148220256072654,-0.710434767652883,-0.37508381418189696,0.5060989776608003,-0.5494472633631208,-0.48234999341712204,-0.07046775227380864,0.4510229903180951,-0.2570565576408722,-0.4910898732713215,0.21154429243647677,0.27473778596551623,-0.6492044676660115,-0.6576622257500753,-0.6654535083609675,-0.6388102846344648,-0.7174367136361972,-0.5628141562193274,-0.208825497251934,-0.2489634256932476,-0.611455776944664,-0.1946357558574925,-0.35875030611822956,-0.4801844258128245,-0.21226016971171258,-0.5639987707920239,-0.43364518270446606,-0.10979728536676758,-0.469124876152188,-0.2570565576408722,-0.10520745615395288,-0.06683812410343604,-0.5115991613508406,-0.395775302223076,-0.5892634899335378,-0.5511241299958926,-0.06683812410343604,-0.1350646137980267,-0.5373029264537189,-0.40596289717321166,-0.5250224232655019,0.15514798231333105,-0.5494472633631208,-0.32893338581384657,0.2983852949637209,-0.5932455466066355,-0.32893338581384657,-0.5461866977684599,0.08192736667216205,-0.37508381418189696,-0.7427461205781112,-0.0694822850000334,-0.31335105259285745,-0.6632800572778343,-0.505497481966555,-0.3498096610145106,-0.2561606498239305,0.1974713604739886,-0.7184470988888719,-0.7489673476726324,-0.5835147784055801,0.15514798231333105,-0.6965728462084775,-0.6451614217751264,0.14257208549007538,-0.6239511267657978,-0.6024514354340615,-0.6388102846344648,-0.2489634256932476,-0.5494472633631208,-0.6632800572778343,-0.5918936889798233,-0.681463092934497,-0.6306860249270816,-0.40596289717321166,-0.47597867615178524,-0.6387226369907166,0.3987686880588739,
TargetMatrix1,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,
TargetMatrix2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
TargetMatrix3,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,
TargetMatrix4,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,
